PRICE,LAPTOP_BRAND,LAPTOP_MODEL,LAPTOP_CONDITION,CPU_BRAND,GPU_TYPE,RAM_GB,SSD_GB,HDD_GB,SCREEN_SIZE,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH,RES_WIDTH,RES_HEIGHT,TOTAL_PIXELS,PPI,STORAGE_SCORE,CPU_TIER,BRAND_TIER,IS_GAMING
99000.0,DELL,LATITUDE,NAN,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
50000.0,DELL,LATITUDE,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,12.5,1920x1080,NEEDTOBEFILLED,2024,11,1920,1080,2073600,176.23257360658386,256.0,Mid-Range,Mainstream,0
99000.0,LENOVO,YOGA,Used - Good,Intel Core i5,Nvidia GTX,8.0,256.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2022,12,1920,1080,2073600,146.86047800548656,256.0,Mid-Range,Mainstream,0
30000.0,SONY,NAN,NAN,Intel Core i7,Integrated,8.0,250.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2024,9,1920,1080,2073600,169.45439769863833,250.0,High-End,Budget,0
50000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
83000.0,DELL,LATITUDE,NAN,Intel Core i7,AMD Radeon,32.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,512.0,High-End,Mainstream,0
109000.0,DELL,LATITUDE,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
135000.0,HP,ZBOOK,Used - Good,Intel Core i7,Integrated,32.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,4,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
240000.0,APPLE,MACBOOK AIR,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,15.0,2560x1440,NEEDTOBEFILLED,2025,5,2560,1440,3686400,195.81397067398208,256.0,Premium,Premium,0
149000.0,HP,ELITEBOOK,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
180000.0,APPLE,MACBOOK PRO,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
85000.0,HP,ZBOOK,Used - Good,Other,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
125000.0,DELL,VOSTRO,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,9,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
46000.0,DELL,INSPIRON,Never Used,Intel Core i5,Integrated,8.0,0.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,9,1920,1080,2073600,157.3505121487356,0.0,Mid-Range,Mainstream,0
69900.0,FUJITSU,NAN,NAN,Intel Core i5,Integrated,4.0,128.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2021,10,1920,1080,2073600,165.6321180513006,128.0,Mid-Range,Budget,0
102000.0,LENOVO,THINKPAD,NAN,Intel Core i5,Integrated,0.0,0.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,2,1920,1080,2073600,157.3505121487356,0.0,Mid-Range,Mainstream,0
65000.0,HP,ELITEBOOK,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,165.6321180513006,256.0,Mid-Range,Mainstream,0
120000.0,LENOVO,IDEAPAD,Used - Good,Intel Core i5,Nvidia GTX,16.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,0
35000.0,LENOVO,THINKPAD,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,146.86047800548656,256.0,Mid-Range,Mainstream,0
57000.0,DELL,LATITUDE,NAN,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
180000.0,HP,OMEN,Used - Good,Intel Core i7,Nvidia GTX,8.0,0.0,0.0,17.0,1920x1080,NEEDTOBEFILLED,2021,6,1920,1080,2073600,129.58277471072344,0.0,High-End,Mainstream,1
115000.0,DELL,LATITUDE,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
160000.0,ASUS,VIVOBOOK,NAN,Intel Core i7,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
370000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,5,1920,1080,2073600,157.3505121487356,512.0,Premium,Premium,0
165000.0,SAMSUNG,GALAXY,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,165.6321180513006,512.0,Mid-Range,Budget,0
68000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
218900.0,LENOVO,THINKPAD,Never Used,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
95000.0,HP,PAVILION,Never Used,Intel Core i3,Integrated,8.0,512.0,0.0,17.0,1920x1080,NEEDTOBEFILLED,2024,12,1920,1080,2073600,129.58277471072344,512.0,Entry-Level,Mainstream,0
82000.0,ACER,SPIN,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2019,2,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Budget,0
120000.0,DELL,VOSTRO,NAN,Intel Core i5,Integrated,8.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
41000.0,HP,PROBOOK,NAN,Intel Core i3,AMD Radeon,8.0,256.0,0.0,17.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,129.58277471072344,256.0,Entry-Level,Mainstream,0
335000.0,APPLE,MACBOOK PRO,Used - Good,Apple Silicon,Apple GPU,32.0,1000.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,137.68169813014364,1000.0,Premium,Premium,0
129000.0,ASUS,VIVOBOOK,Never Used,AMD Ryzen 5,Integrated,16.0,512.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,137.68169813014364,512.0,Mid-Range,Mainstream,0
280000.0,DELL,PRECISION,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
125000.0,HP,ELITEBOOK,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,4,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
459000.0,DELL,ALIENWARE,NAN,Other,Nvidia RTX,16.0,1000.0,0.0,16.1,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,136.82653230324834,1000.0,Entry-Level,Mainstream,1
40000.0,ASUS,VIVOBOOK,Used - Good,Intel Core i3,Integrated,4.0,0.0,1000.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,200.0,Entry-Level,Mainstream,0
218000.0,DELL,LATITUDE,Never Used,Other,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,1,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
27000.0,HP,PAVILION,Used - Good,Other,Integrated,4.0,128.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,157.3505121487356,128.0,Entry-Level,Mainstream,0
69000.0,APPLE,MACBOOK PRO,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,2560x1440,NEEDTOBEFILLED,2024,10,2560,1440,3686400,225.93919693151778,256.0,Mid-Range,Premium,0
245000.0,APPLE,MACBOOK PRO,Used - Good,Apple Silicon,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,157.3505121487356,512.0,Premium,Premium,0
235000.0,DELL,XPS,NAN,Intel Core i7,Integrated,32.0,1000.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,1000.0,High-End,Mainstream,0
90000.0,DELL,VOSTRO,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,165.6321180513006,512.0,High-End,Mainstream,0
58000.0,DELL,LATITUDE,NAN,Intel Core i3,Integrated,16.0,256.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,256.0,Entry-Level,Mainstream,0
83000.0,DELL,LATITUDE,NAN,Intel Core i5,Integrated,16.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
179000.0,APPLE,MACBOOK AIR,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,15.3,2560x1440,NEEDTOBEFILLED,2025,7,2560,1440,3686400,191.9744810529236,256.0,Premium,Premium,0
180000.0,ACER,NITRO,NAN,AMD Ryzen 7,Nvidia RTX,16.0,0.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,141.21199808219862,0.0,High-End,Budget,0
65000.0,APPLE,MACBOOK PRO,NAN,Intel Core i5,Integrated,8.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,2,1920,1080,2073600,169.45439769863833,512.0,Mid-Range,Premium,0
224900.0,APPLE,MACBOOK AIR,Never Used,Apple Silicon,Integrated,16.0,256.0,0.0,13.6,2560x1440,NEEDTOBEFILLED,2025,8,2560,1440,3686400,215.97129118453907,256.0,Premium,Premium,0
105000.0,APPLE,MACBOOK AIR,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,3,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
50000.0,NAN,NAN,Used - Good,Intel Core i7,Integrated,16.0,0.0,1500.0,15.6,1920x1080,NEEDTOBEFILLED,2024,11,1920,1080,2073600,141.21199808219862,300.0,High-End,Budget,0
65000.0,HP,ELITEBOOK,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,169.45439769863833,512.0,High-End,Mainstream,0
74000.0,HP,PROBOOK,Used - Fair,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,5,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
125000.0,HP,ELITEBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,0
80000.0,HP,ENVY,NAN,Intel Core i7,Integrated,16.0,256.0,0.0,17.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,129.58277471072344,256.0,High-End,Mainstream,0
199000.0,APPLE,MACBOOK AIR,NAN,Apple Silicon,Integrated,0.0,0.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,141.21199808219862,0.0,Premium,Premium,0
79000.0,ASUS,TUF,Used - Good,Intel Core i5,Nvidia GTX,16.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,1
64900.0,DELL,INSPIRON,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,2,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
274000.0,MSI,KATANA,Never Used,AMD Ryzen 7,Nvidia RTX,32.0,1000.0,0.0,15.6,2560x1440,NEEDTOBEFILLED,2025,8,2560,1440,3686400,188.28266410959816,1000.0,High-End,Mainstream,0
70000.0,HP,ELITEBOOK,NAN,Intel Core i5,Integrated,16.0,512.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,165.6321180513006,512.0,Mid-Range,Mainstream,0
40000.0,ASUS,VIVOBOOK,Used - Good,Intel Core i5,Integrated,8.0,128.0,1000.0,15.6,1920x1080,NEEDTOBEFILLED,2024,9,1920,1080,2073600,141.21199808219862,328.0,Mid-Range,Mainstream,0
280000.0,DELL,XPS,Never Used,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
65000.0,LENOVO,THINKPAD,Used - Good,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,1,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
175000.0,ASUS,ZENBOOK,Never Used,AMD Ryzen 7,Integrated,32.0,1000.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,1000.0,High-End,Mainstream,0
159000.0,HP,ELITEBOOK,Never Used,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2025,3,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
66000.0,MICROSOFT,SURFACE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,12.0,1920x1080,NEEDTOBEFILLED,2025,1,1920,1080,2073600,183.5755975068582,256.0,Mid-Range,Premium,0
295000.0,APPLE,MAC,Never Used,Apple Silicon,Apple GPU,24.0,1000.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,141.21199808219862,1000.0,Premium,Premium,0
429000.0,HP,OMEN,Never Used,Intel Core i9,Nvidia RTX,32.0,1000.0,0.0,17.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,129.58277471072344,1000.0,Premium,Mainstream,1
94000.0,LENOVO,THINKPAD,NAN,AMD Ryzen 5,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
55000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2024,7,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Mainstream,0
135000.0,HP,ELITEBOOK,Never Used,AMD Ryzen 5,Integrated,16.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
198000.0,DELL,XPS,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,13.4,3840x2160,NEEDTOBEFILLED,2024,8,3840,2160,8294400,328.79211493765644,512.0,High-End,Mainstream,0
129000.0,APPLE,MACBOOK AIR,NAN,Apple Silicon,Integrated,8.0,512.0,0.0,13.0,2560x1440,NEEDTOBEFILLED,2025,8,2560,1440,3686400,225.93919693151778,512.0,Premium,Premium,0
129000.0,LENOVO,YOGA,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,9,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
44000.0,DELL,LATITUDE,NAN,Intel Core i5,Integrated,8.0,240.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,165.6321180513006,240.0,Mid-Range,Mainstream,0
96000.0,DELL,VOSTRO,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
54000.0,HP,PAVILION,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
90000.0,HP,OMEN,Used - Good,Intel Core i5,Nvidia GTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,2,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
31400.0,HP,PROBOOK,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
72000.0,DELL,VOSTRO,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
30000.0,ASUS,VIVOBOOK,NAN,Intel Core i5,Integrated,4.0,0.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,141.21199808219862,0.0,Mid-Range,Mainstream,0
225000.0,APPLE,MACBOOK PRO,Never Used,Intel Core i7,AMD Radeon,16.0,512.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2022,12,1920,1080,2073600,137.68169813014364,512.0,High-End,Premium,0
288000.0,MSI,STEALTH,Never Used,Other,Nvidia RTX,16.0,1000.0,0.0,16.0,2560x1440,NEEDTOBEFILLED,2025,7,2560,1440,3686400,183.5755975068582,1000.0,Entry-Level,Mainstream,0
175000.0,MSI,NAN,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
419000.0,ASUS,ROG,Never Used,Intel Core i9,Nvidia RTX,32.0,1000.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2024,2,1920,1080,2073600,137.68169813014364,1000.0,Premium,Mainstream,1
239000.0,ASUS,ROG,Used - Good,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2022,9,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,1
90000.0,DELL,PRECISION,NAN,Intel Core i5,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
135000.0,ACER,ASPIRE,Never Used,Intel Core i5,Integrated,8.0,256.0,1000.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,456.0,Mid-Range,Budget,0
94000.0,ASUS,VIVOBOOK,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,17.3,1920x1080,NEEDTOBEFILLED,2022,11,1920,1080,2073600,127.33567457123111,512.0,Mid-Range,Mainstream,0
210000.0,APPLE,MACBOOK AIR,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2023,6,1920,1080,2073600,169.45439769863833,512.0,Mid-Range,Premium,0
100000.0,APPLE,MACBOOK PRO,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,2,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
155000.0,RAZER,BLADE,NAN,Intel Core i7,Nvidia RTX,16.0,0.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,0.0,High-End,Premium,0
43000.0,HP,ELITEBOOK,Never Used,Other,Integrated,4.0,0.0,320.0,12.5,1920x1080,NEEDTOBEFILLED,2023,1,1920,1080,2073600,176.23257360658386,64.0,Entry-Level,Mainstream,0
42000.0,ASUS,VIVOBOOK,Used - Good,Other,Integrated,8.0,256.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2022,12,1920,1080,2073600,165.6321180513006,256.0,Entry-Level,Mainstream,0
83000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2022,9,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Mainstream,0
63000.0,LENOVO,YOGA,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2024,11,1920,1080,2073600,165.6321180513006,256.0,Mid-Range,Mainstream,0
285000.0,DELL,INSPIRON,Never Used,Intel Core i7,Nvidia RTX,0.0,0.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,12,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,0
62000.0,LENOVO,THINKPAD,Used - Good,Intel Core i7,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,7,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
65000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
320000.0,MSI,VECTOR,NAN,Intel Core i9,Nvidia RTX,32.0,1000.0,0.0,17.3,2560x1440,NEEDTOBEFILLED,2025,6,2560,1440,3686400,169.78089942830815,1000.0,Premium,Mainstream,0
125000.0,DELL,XPS,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,1,1920,1080,2073600,169.45439769863833,512.0,High-End,Mainstream,0
115000.0,DELL,VOSTRO,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
165000.0,APPLE,MACBOOK,Used - Good,Apple Silicon,Integrated,16.0,1000.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,157.3505121487356,1000.0,Premium,Premium,0
44000.0,HP,PAVILION,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2022,12,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
185000.0,DELL,LATITUDE,Never Used,Intel Core i7,Integrated,32.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,169.45439769863833,512.0,High-End,Mainstream,0
89000.0,DELL,VOSTRO,Never Used,Intel Core i3,Integrated,8.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
38000.0,APPLE,MACBOOK AIR,Used - Good,Intel Core i5,Integrated,4.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Premium,0
164000.0,HP,PAVILION,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
195000.0,HP,VICTUS,NAN,AMD Ryzen 7,Nvidia RTX,32.0,512.0,0.0,16.1,1920x1080,NEEDTOBEFILLED,2025,5,1920,1080,2073600,136.82653230324834,512.0,High-End,Mainstream,0
80000.0,HP,ELITEBOOK,NAN,Intel Core i5,Integrated,16.0,256.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Mainstream,0
164000.0,ASUS,TUF,Used - Good,Other,Nvidia RTX,16.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,146.86047800548656,512.0,Entry-Level,Mainstream,1
62000.0,DELL,LATITUDE,Used - Good,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
238000.0,LENOVO,LEGION,NAN,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,7,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,1
46000.0,HP,PAVILION,NAN,Intel Core i7,AMD Radeon,16.0,256.0,1000.0,15.6,1920x1080,NEEDTOBEFILLED,2024,11,1920,1080,2073600,141.21199808219862,456.0,High-End,Mainstream,0
39000.0,APPLE,MACBOOK AIR,NAN,Intel Core i5,Integrated,4.0,512.0,0.0,13.0,1920x1080,NEEDTOBEFILLED,2024,7,1920,1080,2073600,169.45439769863833,512.0,Mid-Range,Premium,0
146000.0,DELL,PRECISION,Never Used,Intel Core i5,Integrated,32.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2023,1,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,0
150000.0,HP,VICTUS,NAN,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,6,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
129000.0,HP,ZBOOK,NAN,Intel Core i7,Integrated,64.0,512.0,0.0,15.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,146.86047800548656,512.0,High-End,Mainstream,0
79000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,16.0,256.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2025,4,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
115000.0,HP,PROBOOK,NAN,Intel Core i5,Integrated,16.0,512.0,0.0,15.6,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
74500.0,HP,ELITEBOOK,NAN,Intel Core i5,Integrated,8.0,256.0,0.0,13.3,1920x1080,NEEDTOBEFILLED,2025,5,1920,1080,2073600,165.6321180513006,256.0,Mid-Range,Mainstream,0
145000.0,HP,PROBOOK,NAN,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,NEEDTOBEFILLED,2025,8,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
109000.0,LENOVO,THINKPAD,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,12,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
89000.0,HP,ZBOOK,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2024,10,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
65000.0,TOSHIBA,DYNABOOK,Used - Good,Intel Core i7,Integrated,8.0,256.0,0.0,14.0,1920x1080,NEEDTOBEFILLED,2021,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Budget,0
